CustomerID,Recency,Frequency,Monetary,Churn_Status,R_Score,F_Score,M_Score,RFM_Score,Segment
13897,50,3,1160.72,Active,3,2,3,8,Others
13898,325,2,686.40,Churned,2,2,2,6,Lost
13899,16,2,388.52,Active,4,2,2,8,"New Customers"
13900,183,6,1610.59,Churned,2,3,3,8,"At Risk"
13901,72,15,5676.34,Active,3,4,4,11,"Loyal Customers"
13902,632,5,34095.26,Churned,1,3,4,8,"At Risk"
13903,400,1,165.45,Churned,1,1,1,3,Lost
13904,37,2,332.64,Active,3,2,1,6,Others
13905,732,1,312.65,Churned,1,1,1,3,Lost
13906,409,1,42.00,Churned,1,1,1,3,Lost
13907,691,1,136.80,Churned,1,1,1,3,Lost
13908,79,4,2369.55,Active,3,3,4,10,"Loyal Customers"
13909,423,2,286.60,Churned,1,2,1,4,Lost
13911,57,20,4234.99,Active,3,4,4,11,"Loyal Customers"
13912,423,1,124.95,Churned,1,1,1,3,Lost
13913,506,1,42.22,Churned,1,1,1,3,Lost
13914,11,2,626.45,Active,4,2,2,8,"New Customers"
13915,394,1,70.80,Churned,1,1,1,3,Lost
13916,463,4,1275.81,Churned,1,3,3,7,"At Risk"
13917,49,2,272.04,Active,3,2,1,6,Others
13918,49,2,1212.84,Active,3,2,3,8,Others
13919,59,4,1360.68,Active,3,3,3,9,"Loyal Customers"
13920,431,4,1774.68,Churned,1,3,3,7,"At Risk"
13921,402,4,730.70,Churned,1,3,2,6,"At Risk"
13922,351,3,865.20,Churned,2,2,2,6,Lost
13923,53,1,351.13,Active,3,1,2,6,Others
13924,1,6,1838.85,Active,4,3,3,10,"Loyal Customers"
13925,92,4,678.25,Churned,3,3,2,8,"Loyal Customers"
13926,23,1,223.85,Active,4,1,1,6,"New Customers"
13927,74,2,708.26,Active,3,2,2,7,Others
13928,10,4,464.57,Active,4,3,2,9,"Loyal Customers"
13929,169,11,3494.10,Churned,2,4,4,10,"At Risk"
13930,57,2,337.34,Active,3,2,1,6,Others
13931,95,11,5257.38,Churned,3,4,4,11,"Loyal Customers"
13932,294,1,307.40,Churned,2,1,1,4,Lost
13933,109,2,608.79,Churned,2,2,2,6,Lost
13934,263,1,922.10,Churned,2,1,3,6,Others
13935,596,3,6116.92,Churned,1,2,4,7,Others
13936,179,3,939.66,Churned,2,2,3,7,Others
13937,169,2,880.13,Churned,2,2,2,6,Lost
13938,35,1,71.66,Active,3,1,1,5,Others
13939,23,7,1560.96,Active,4,4,3,11,"Loyal Customers"
13940,17,4,839.14,Active,4,3,2,9,"Loyal Customers"
13941,21,15,11122.30,Active,4,4,4,12,Champions
13942,534,1,320.00,Churned,1,1,1,3,Lost
13943,577,1,246.54,Churned,1,1,1,3,Lost
13944,653,1,200.43,Churned,1,1,1,3,Lost
13945,394,2,854.15,Churned,1,2,2,5,Lost
13946,79,6,1876.23,Active,3,3,3,9,"Loyal Customers"
13947,65,1,90.60,Active,3,1,1,5,Others
13948,360,4,548.76,Churned,2,3,2,7,"At Risk"
13949,2,6,2427.32,Active,4,3,4,11,"Loyal Customers"
13950,11,4,745.06,Active,4,3,2,9,"Loyal Customers"
13951,176,3,674.45,Churned,2,2,2,6,Lost
13952,217,14,12823.52,Churned,2,4,4,10,"At Risk"
13953,7,12,6640.68,Active,4,4,4,12,Champions
13954,1,2,439.92,Active,4,2,2,8,"New Customers"
13955,154,3,545.17,Churned,2,2,2,6,Lost
13956,5,5,1026.42,Active,4,3,3,10,"Loyal Customers"
13957,417,3,458.25,Churned,1,2,2,5,Lost
13958,379,8,4709.23,Churned,2,4,4,10,"At Risk"
13959,79,6,1076.18,Active,3,3,3,9,"Loyal Customers"
13960,21,2,230.22,Active,4,2,1,7,"New Customers"
13961,392,1,538.40,Churned,1,1,2,4,Lost
13962,21,3,362.80,Active,4,2,2,8,"New Customers"
13963,308,17,3011.87,Churned,2,4,4,10,"At Risk"
13964,387,2,438.90,Churned,1,2,2,5,Lost
13965,476,3,996.61,Churned,1,2,3,6,Others
13966,435,1,390.86,Churned,1,1,2,4,Lost
13967,145,2,166.30,Churned,2,2,1,5,Lost
13968,423,1,123.66,Churned,1,1,1,3,Lost
13969,7,35,13365.87,Active,4,4,4,12,Champions
13970,386,2,846.55,Churned,1,2,2,5,Lost
13971,18,14,4667.57,Active,4,4,4,12,Champions
13972,70,2,190.25,Active,3,2,1,6,Others
13973,287,1,264.70,Churned,2,1,1,4,Lost
13974,49,2,677.72,Active,3,2,2,7,Others
13975,31,12,5358.84,Active,3,4,4,11,"Loyal Customers"
13976,206,4,1192.36,Churned,2,3,3,8,"At Risk"
13977,411,1,519.81,Churned,1,1,2,4,Lost
13978,14,2,196.79,Active,4,2,1,7,"New Customers"
13979,73,7,3416.23,Active,3,4,4,11,"Loyal Customers"
13980,60,5,799.92,Active,3,3,2,8,"Loyal Customers"
13981,415,1,331.14,Churned,1,1,1,3,Lost
13982,39,9,4445.59,Active,3,4,4,11,"Loyal Customers"
13983,29,21,7108.45,Active,3,4,4,11,"Loyal Customers"
13984,26,12,2048.60,Active,3,4,3,10,"Loyal Customers"
13985,4,22,10020.86,Active,4,4,4,12,Champions
13986,17,1,320.46,Active,4,1,1,6,"New Customers"
13987,379,2,682.54,Churned,2,2,2,6,Lost
13988,19,8,4757.80,Active,4,4,4,12,Champions
13989,65,5,2026.06,Active,3,3,3,9,"Loyal Customers"
13990,213,1,311.30,Churned,2,1,1,4,Lost
13991,12,6,855.97,Active,4,3,2,9,"Loyal Customers"
13992,30,3,219.50,Active,3,2,1,6,Others
13993,42,19,6775.71,Active,3,4,4,11,"Loyal Customers"
13994,3,6,2313.14,Active,4,3,4,11,"Loyal Customers"
13995,15,14,3902.01,Active,4,4,4,12,Champions
13996,386,2,895.76,Churned,1,2,2,5,Lost
13997,519,3,382.31,Churned,1,2,2,5,Lost
13998,446,3,566.70,Churned,1,2,2,5,Lost
13999,10,29,9502.26,Active,4,4,4,12,Champions
14000,211,5,2046.34,Churned,2,3,3,8,"At Risk"
14001,45,9,4530.09,Active,3,4,4,11,"Loyal Customers"
14002,134,2,529.73,Churned,2,2,2,6,Lost
14003,732,1,209.41,Churned,1,1,1,3,Lost
14004,43,11,6258.45,Active,3,4,4,11,"Loyal Customers"
14005,9,5,2874.72,Active,4,3,4,11,"Loyal Customers"
14006,115,7,2196.67,Churned,2,4,3,9,"At Risk"
14007,512,1,79.48,Churned,1,1,1,3,Lost
14008,432,1,509.04,Churned,1,1,2,4,Lost
14009,198,3,1099.91,Churned,2,2,3,7,Others
14010,565,2,445.15,Churned,1,2,2,5,Lost
14011,480,2,457.82,Churned,1,2,2,5,Lost
14012,277,1,328.80,Churned,2,1,1,4,Lost
14013,110,5,1084.57,Churned,2,3,3,8,"At Risk"
14014,77,3,1948.21,Active,3,2,3,8,Others
14015,52,1,917.34,Active,3,1,3,7,Others
14016,161,11,11403.41,Churned,2,4,4,10,"At Risk"
14017,571,1,229.75,Churned,1,1,1,3,Lost
14018,645,1,367.15,Churned,1,1,2,4,Lost
14019,46,3,1421.61,Active,3,2,3,8,Others
14020,16,4,1249.01,Active,4,3,3,10,"Loyal Customers"
14021,155,7,1716.58,Churned,2,4,3,9,"At Risk"
14022,225,2,792.15,Churned,2,2,2,6,Lost
14023,7,2,584.07,Active,4,2,2,8,"New Customers"
14024,121,3,645.74,Churned,2,2,2,6,Lost
14025,464,8,4057.90,Churned,1,4,4,9,"At Risk"
14026,470,2,713.11,Churned,1,2,2,5,Lost
14027,60,1,104.82,Active,3,1,1,5,Others
14028,550,3,10396.50,Churned,1,2,4,7,Others
14029,63,2,467.66,Active,3,2,2,7,Others
14030,18,20,8262.29,Active,4,4,4,12,Champions
14031,7,44,40999.17,Active,4,4,4,12,Champions
14032,2,16,4850.27,Active,4,4,4,12,Champions
14033,555,1,109.44,Churned,1,1,1,3,Lost
14034,22,3,651.82,Active,4,2,2,8,"New Customers"
14035,28,9,2856.72,Active,3,4,4,11,"Loyal Customers"
14036,284,1,626.65,Churned,2,1,2,5,Lost
14037,176,6,836.95,Churned,2,3,2,7,"At Risk"
14038,78,5,3069.88,Active,3,3,4,10,"Loyal Customers"
14039,33,2,267.28,Active,3,2,1,6,Others
14040,40,35,12645.57,Active,3,4,4,11,"Loyal Customers"
14041,266,1,141.41,Churned,2,1,1,4,Lost
14042,725,1,431.98,Churned,1,1,2,4,Lost
14043,491,2,304.25,Churned,1,2,1,4,Lost
14044,26,10,3123.10,Active,3,4,4,11,"Loyal Customers"
14045,109,16,11313.03,Churned,2,4,4,10,"At Risk"
14046,284,1,154.99,Churned,2,1,1,4,Lost
14047,8,14,4255.03,Active,4,4,4,12,Champions
14048,305,3,748.69,Churned,2,2,2,6,Lost
14049,16,13,13239.03,Active,4,4,4,12,Champions
14050,31,2,746.36,Active,3,2,2,7,Others
14051,0,37,22434.00,Active,4,4,4,12,Champions
14052,19,2,480.81,Active,4,2,2,8,"New Customers"
14053,124,4,572.30,Churned,2,3,2,7,"At Risk"
14054,65,1,92.46,Active,3,1,1,5,Others
14055,106,3,1520.96,Churned,2,2,3,7,Others
14056,1,23,8214.65,Active,4,4,4,12,Champions
14057,23,22,8408.84,Active,4,4,4,12,Champions
14058,462,2,469.19,Churned,1,2,2,5,Lost
14059,266,1,183.60,Churned,2,1,1,4,Lost
14060,4,30,9519.08,Active,4,4,4,12,Champions
14061,507,3,917.43,Churned,1,2,3,6,Others
14062,9,24,25604.20,Active,4,4,4,12,Champions
14063,438,9,22710.20,Churned,1,4,4,9,"At Risk"
14064,29,15,3332.42,Active,3,4,4,11,"Loyal Customers"
14065,389,3,891.02,Churned,1,2,2,5,Lost
14066,266,1,152.55,Churned,2,1,1,4,Lost
14067,63,2,374.70,Active,3,2,2,7,Others
14068,320,4,1528.37,Churned,2,3,3,8,"At Risk"
14069,514,2,230.06,Churned,1,2,1,4,Lost
14070,684,1,326.55,Churned,1,1,1,3,Lost
14071,3,8,1438.82,Active,4,4,3,11,"Loyal Customers"
14072,666,1,390.85,Churned,1,1,2,4,Lost
14073,32,1,151.04,Active,3,1,1,5,Others
14074,623,1,219.40,Churned,1,1,1,3,Lost
14075,4,6,1734.87,Active,4,3,3,10,"Loyal Customers"
14076,129,1,122.47,Churned,2,1,1,4,Lost
14077,40,6,615.08,Active,3,3,2,8,"Loyal Customers"
14078,101,9,1692.63,Churned,2,4,3,9,"At Risk"
14079,124,2,618.73,Churned,2,2,2,6,Lost
14080,32,5,1115.68,Active,3,3,3,9,"Loyal Customers"
14081,302,10,5370.10,Churned,2,4,4,10,"At Risk"
14082,364,2,413.36,Churned,2,2,2,6,Lost
14083,4,11,1407.26,Active,4,4,3,11,"Loyal Customers"
14084,512,1,150.50,Churned,1,1,1,3,Lost
14085,2,33,10104.97,Active,4,4,4,12,Champions
14086,462,1,39.95,Churned,1,1,1,3,Lost
14087,2,3,846.22,Active,4,2,2,8,"New Customers"
14088,10,16,64036.80,Active,4,4,4,12,Champions
14089,56,1,161.00,Active,3,1,1,5,Others
14090,324,1,76.32,Churned,2,1,1,4,Lost
14091,654,2,9530.08,Churned,1,2,4,7,Others
14092,7,24,7229.45,Active,4,4,4,12,Champions
14093,12,1,442.85,Active,4,1,2,7,"New Customers"
14094,439,1,335.22,Churned,1,1,1,3,Lost
14095,722,1,2.95,Churned,1,1,1,3,Lost
14096,4,17,65164.79,Active,4,4,4,12,Champions
14097,481,2,422.86,Churned,1,2,2,5,Lost
14098,36,1,147.35,Active,3,1,1,5,Others
14099,16,20,5765.71,Active,4,4,4,12,Champions
14100,137,1,194.90,Churned,2,1,1,4,Lost
14101,73,13,9961.93,Active,3,4,4,11,"Loyal Customers"
14102,5,5,1360.28,Active,4,3,3,10,"Loyal Customers"
14104,154,5,771.58,Churned,2,3,2,7,"At Risk"
14105,239,5,5988.83,Churned,2,3,4,9,"At Risk"
14106,737,1,214.80,Churned,1,1,1,3,Lost
14107,51,11,4877.30,Active,3,4,4,11,"Loyal Customers"
14108,30,4,1044.96,Active,3,3,3,9,"Loyal Customers"
14109,72,1,144.20,Active,3,1,1,5,Others
14110,3,33,12987.95,Active,4,4,4,12,Champions
14111,14,4,692.85,Active,4,3,2,9,"Loyal Customers"
14112,22,13,5834.59,Active,4,4,4,12,Champions
14113,3,16,7092.61,Active,4,4,4,12,Champions
14114,273,7,1364.09,Churned,2,4,3,9,"At Risk"
14115,501,2,622.67,Churned,1,2,2,5,Lost
14116,19,5,1382.74,Active,4,3,3,10,"Loyal Customers"
14117,143,1,90.00,Churned,2,1,1,4,Lost
14118,428,1,458.45,Churned,1,1,2,4,Lost
14119,375,2,183.37,Churned,2,2,1,5,Lost
14121,3,4,2780.15,Active,4,3,4,11,"Loyal Customers"
14122,406,3,362.42,Churned,1,2,2,5,Lost
14123,733,1,436.18,Churned,1,1,2,4,Lost
14124,84,1,419.58,Active,3,1,2,6,Others
14125,10,3,2740.43,Active,4,2,4,10,"New Customers"
14126,7,4,1172.46,Active,4,3,3,10,"Loyal Customers"
14127,122,6,1900.08,Churned,2,3,3,8,"At Risk"
14128,60,3,924.21,Active,3,2,3,8,Others
14129,1,9,2591.34,Active,4,4,4,12,Champions
14130,319,4,1882.67,Churned,2,3,3,8,"At Risk"
14131,648,1,187.87,Churned,1,1,1,3,Lost
14132,2,11,3586.03,Active,4,4,4,12,Champions
14133,129,4,911.14,Churned,2,3,3,8,"At Risk"
14134,382,15,11123.35,Churned,1,4,4,9,"At Risk"
14135,1,24,9643.92,Active,4,4,4,12,Champions
14136,400,5,1570.81,Churned,1,3,3,7,"At Risk"
14137,695,1,332.70,Churned,1,1,1,3,Lost
14138,1,2,982.38,Active,4,2,3,9,"New Customers"
14139,46,4,1086.80,Active,3,3,3,9,"Loyal Customers"
14140,3,2,935.05,Active,4,2,3,9,"New Customers"
14141,2,4,915.13,Active,4,3,3,10,"Loyal Customers"
14142,373,2,983.15,Churned,2,2,3,7,Others
14143,133,1,115.80,Churned,2,1,1,4,Lost
14144,486,1,30.60,Churned,1,1,1,3,Lost
14145,46,7,7600.05,Active,3,4,4,11,"Loyal Customers"
14146,8,12,9450.30,Active,4,4,4,12,Champions
14147,78,9,2590.20,Active,3,4,4,11,"Loyal Customers"
14148,233,2,466.29,Churned,2,2,2,6,Lost
14149,220,1,446.62,Churned,2,1,2,5,Lost
14150,35,2,658.64,Active,3,2,2,7,Others
14151,673,2,679.45,Churned,1,2,2,5,Lost
14152,75,7,1997.34,Active,3,4,3,10,"Loyal Customers"
14153,483,1,233.40,Churned,1,1,1,3,Lost
14154,239,8,6460.70,Churned,2,4,4,10,"At Risk"
14155,266,1,118.75,Churned,2,1,1,4,Lost
14156,9,156,313946.37,Active,4,4,4,12,Champions
14157,19,5,1002.78,Active,4,3,3,10,"Loyal Customers"
14158,40,1,507.66,Active,3,1,2,6,Others
14159,19,20,7938.01,Active,4,4,4,12,Champions
14160,610,7,8421.47,Churned,1,4,4,9,"At Risk"
14161,215,7,3318.88,Churned,2,4,4,10,"At Risk"
14162,173,2,289.36,Churned,2,2,1,5,Lost
14163,87,5,2594.62,Active,3,3,4,10,"Loyal Customers"
14164,70,2,1631.77,Active,3,2,3,8,Others
14165,275,1,122.54,Churned,2,1,1,4,Lost
14166,505,2,256.85,Churned,1,2,1,4,Lost
14167,39,8,1296.49,Active,3,4,3,10,"Loyal Customers"
14168,420,2,370.45,Churned,1,2,2,5,Lost
14169,430,2,624.43,Churned,1,2,2,5,Lost
14170,375,3,597.33,Churned,2,2,2,6,Lost
14171,98,2,498.79,Churned,2,2,2,6,Lost
14172,605,3,402.72,Churned,1,2,2,5,Lost
14173,10,6,586.00,Active,4,3,2,9,"Loyal Customers"
14174,33,1,134.46,Active,3,1,1,5,Others
14175,59,8,7678.88,Active,3,4,4,11,"Loyal Customers"
14176,297,5,916.01,Churned,2,3,3,8,"At Risk"
14177,86,13,2229.34,Active,3,4,3,10,"Loyal Customers"
14178,8,7,1620.93,Active,4,4,3,11,"Loyal Customers"
14179,40,2,719.78,Active,3,2,2,7,Others
14180,10,33,6319.25,Active,4,4,4,12,Champions
14181,410,2,310.55,Churned,1,2,1,4,Lost
14182,443,4,678.77,Churned,1,3,2,6,"At Risk"
14183,411,2,286.29,Churned,1,2,1,4,Lost
14184,66,1,452.89,Active,3,1,2,6,Others
14185,331,1,197.65,Churned,2,1,1,4,Lost
14186,427,5,1550.63,Churned,1,3,3,7,"At Risk"
14187,473,1,123.50,Churned,1,1,1,3,Lost
14188,30,6,2054.36,Active,3,3,3,9,"Loyal Customers"
14189,2,16,5814.39,Active,4,4,4,12,Champions
14190,666,1,79.90,Churned,1,1,1,3,Lost
14191,1,15,4817.66,Active,4,4,4,12,Champions
14192,388,1,293.74,Churned,1,1,1,3,Lost
14193,67,3,1210.19,Active,3,2,3,8,Others
14194,4,36,18670.59,Active,4,4,4,12,Champions
14195,201,6,2615.60,Churned,2,3,4,9,"At Risk"
14196,106,1,335.52,Churned,2,1,1,4,Lost
14197,410,1,390.05,Churned,1,1,2,4,Lost
14198,18,9,1569.73,Active,4,4,3,11,"Loyal Customers"
14199,218,4,1091.70,Churned,2,3,3,8,"At Risk"
14200,617,1,379.20,Churned,1,1,2,4,Lost
14201,60,10,1193.54,Active,3,4,3,10,"Loyal Customers"
14202,381,3,847.76,Churned,1,2,2,5,Lost
14203,397,1,339.34,Churned,1,1,1,3,Lost
14204,2,4,1062.96,Active,4,3,3,10,"Loyal Customers"
14205,16,9,2414.20,Active,4,4,4,12,Champions
14206,239,3,1185.01,Churned,2,2,3,7,Others
14207,687,1,157.80,Churned,1,1,1,3,Lost
14208,94,2,567.05,Churned,3,2,2,7,Others
14209,10,15,4993.27,Active,4,4,4,12,Champions
14210,105,16,5861.52,Churned,2,4,4,10,"At Risk"
14211,53,18,4402.29,Active,3,4,4,11,"Loyal Customers"
14212,89,2,2190.14,Active,3,2,3,8,Others
14213,404,1,1192.20,Churned,1,1,3,5,Others
14214,30,5,1004.38,Active,3,3,3,9,"Loyal Customers"
14215,11,9,3416.33,Active,4,4,4,12,Champions
14216,3,5,2150.04,Active,4,3,3,10,"Loyal Customers"
14217,1,23,3416.89,Active,4,4,4,12,Champions
14218,42,1,169.48,Active,3,1,1,5,Others
14219,4,3,633.83,Active,4,2,2,8,"New Customers"
14220,247,4,1515.00,Churned,2,3,3,8,"At Risk"
14221,42,17,6517.49,Active,3,4,4,11,"Loyal Customers"
14222,177,1,683.17,Churned,2,1,2,5,Lost
14223,92,3,991.13,Churned,3,2,3,8,Others
14224,110,9,1897.90,Churned,2,4,3,9,"At Risk"
14225,434,4,2037.02,Churned,1,3,3,7,"At Risk"
14226,28,6,3002.53,Active,3,3,4,10,"Loyal Customers"
14227,26,15,6368.71,Active,3,4,4,11,"Loyal Customers"
14228,437,3,745.50,Churned,1,2,2,5,Lost
14229,51,7,2594.04,Active,3,4,4,11,"Loyal Customers"
14230,435,3,979.80,Churned,1,2,3,6,Others
14231,183,4,1235.62,Churned,2,3,3,8,"At Risk"
14232,42,5,2048.07,Active,3,3,3,9,"Loyal Customers"
14233,49,7,2904.27,Active,3,4,4,11,"Loyal Customers"
14234,22,4,775.46,Active,4,3,2,9,"Loyal Customers"
14235,75,9,4717.99,Active,3,4,4,11,"Loyal Customers"
14236,80,5,1744.64,Active,3,3,3,9,"Loyal Customers"
14237,373,2,632.14,Churned,2,2,2,6,Lost
14238,326,3,434.23,Churned,2,2,2,6,Lost
14239,43,21,4263.17,Active,3,4,4,11,"Loyal Customers"
14240,30,3,1247.49,Active,3,2,3,8,Others
14241,183,2,333.70,Churned,2,2,1,5,Lost
14242,234,2,280.55,Churned,2,2,1,5,Lost
14243,8,17,7431.05,Active,4,4,4,12,Champions
14244,660,1,366.42,Churned,1,1,2,4,Lost
14245,219,2,1693.45,Churned,2,2,3,7,Others
14246,110,3,1474.06,Churned,2,2,3,7,Others
14247,278,5,772.66,Churned,2,3,2,7,"At Risk"
14248,318,3,1032.95,Churned,2,2,3,7,Others
14249,410,12,5625.46,Churned,1,4,4,9,"At Risk"
14250,7,3,1904.05,Active,4,2,3,9,"New Customers"
14251,1,5,2879.70,Active,4,3,4,11,"Loyal Customers"
14252,381,1,350.99,Churned,1,1,2,4,Lost
14253,493,2,363.40,Churned,1,2,2,5,Lost
14254,432,1,601.03,Churned,1,1,2,4,Lost
14255,546,1,1000.63,Churned,1,1,3,5,Others
14256,260,5,2473.99,Churned,2,3,4,9,"At Risk"
14257,64,9,5954.45,Active,3,4,4,11,"Loyal Customers"
14258,9,25,32051.34,Active,4,4,4,12,Champions
14259,141,1,120.00,Churned,2,1,1,4,Lost
14260,471,3,824.28,Churned,1,2,2,5,Lost
14261,50,2,1163.45,Active,3,2,3,8,Others
14262,8,8,2618.23,Active,4,4,4,12,Champions
14263,423,1,322.93,Churned,1,1,1,3,Lost
14264,154,6,1517.36,Churned,2,3,3,8,"At Risk"
14265,109,4,1373.35,Churned,2,3,3,8,"At Risk"
14266,428,1,40.56,Churned,1,1,1,3,Lost
14267,162,3,1516.24,Churned,2,2,3,7,Others
14268,470,1,354.85,Churned,1,1,2,4,Lost
14269,439,1,295.73,Churned,1,1,1,3,Lost
14270,331,1,492.65,Churned,2,1,2,5,Lost
14271,225,2,219.13,Churned,2,2,1,5,Lost
14272,73,4,920.81,Active,3,3,3,9,"Loyal Customers"
14273,51,4,559.97,Active,3,3,2,8,"Loyal Customers"
14274,686,1,256.60,Churned,1,1,1,3,Lost
14275,395,6,1189.38,Churned,1,3,3,7,"At Risk"
14276,98,7,2102.68,Churned,2,4,3,9,"At Risk"
14277,15,9,17225.81,Active,4,4,4,12,Champions
14278,409,1,205.83,Churned,1,1,1,3,Lost
14279,520,2,191.86,Churned,1,2,1,4,Lost
14280,196,1,134.04,Churned,2,1,1,4,Lost
14281,408,1,245.15,Churned,1,1,1,3,Lost
14282,3,25,7849.66,Active,4,4,4,12,Champions
14283,463,4,628.44,Churned,1,3,2,6,"At Risk"
14284,30,3,1299.65,Active,3,2,3,8,Others
14285,21,8,3284.42,Active,4,4,4,12,Champions
14286,23,7,8479.76,Active,4,4,4,12,Champions
14287,8,3,176.63,Active,4,2,1,7,"New Customers"
14288,213,1,426.60,Churned,2,1,2,5,Lost
14289,8,6,911.26,Active,4,3,3,10,"Loyal Customers"
14290,11,8,4516.56,Active,4,4,4,12,Champions
14291,1,23,7904.10,Active,4,4,4,12,Champions
14292,7,16,9226.25,Active,4,4,4,12,Champions
14293,3,9,3267.93,Active,4,4,4,12,Champions
14294,407,1,375.34,Churned,1,1,2,4,Lost
14295,40,5,2362.91,Active,3,3,4,10,"Loyal Customers"
14296,421,2,456.40,Churned,1,2,2,5,Lost
14297,17,4,1305.33,Active,4,3,3,10,"Loyal Customers"
14298,8,82,91194.49,Active,4,4,4,12,Champions
14299,8,27,14499.49,Active,4,4,4,12,Champions
14300,18,1,43.20,Active,4,1,1,6,"New Customers"
14301,117,4,1992.18,Churned,2,3,3,8,"At Risk"
14302,430,3,742.90,Churned,1,2,2,5,Lost
14303,407,2,277.94,Churned,1,2,1,4,Lost
14304,222,3,1725.01,Churned,2,2,3,7,Others
14305,71,3,1858.96,Active,3,2,3,8,Others
14306,51,6,3151.40,Active,3,3,4,10,"Loyal Customers"
14307,88,10,5071.03,Active,3,4,4,11,"Loyal Customers"
14308,549,2,1147.02,Churned,1,2,3,6,Others
14309,8,11,3780.81,Active,4,4,4,12,Champions
14310,432,1,492.10,Churned,1,1,2,4,Lost
14311,242,2,516.45,Churned,2,2,2,6,Lost
14312,46,11,3090.29,Active,3,4,4,11,"Loyal Customers"
14314,106,2,229.80,Churned,2,2,1,5,Lost
14315,44,8,3197.82,Active,3,4,4,11,"Loyal Customers"
14316,422,5,1370.34,Churned,1,3,3,7,"At Risk"
14317,64,1,508.58,Active,3,1,2,6,Others
14318,460,1,158.02,Churned,1,1,1,3,Lost
14319,424,1,494.85,Churned,1,1,2,4,Lost
14320,206,5,1346.75,Churned,2,3,3,8,"At Risk"
14321,10,7,2218.06,Active,4,4,3,11,"Loyal Customers"
14322,429,4,474.10,Churned,1,3,2,6,"At Risk"
14323,114,2,605.06,Churned,2,2,2,6,Lost
14324,409,2,701.61,Churned,1,2,2,5,Lost
14325,569,1,245.48,Churned,1,1,1,3,Lost
14326,242,3,940.98,Churned,2,2,3,7,Others
14327,163,6,1894.93,Churned,2,3,3,8,"At Risk"
14328,438,1,445.05,Churned,1,1,2,4,Lost
14329,17,15,9927.22,Active,4,4,4,12,Champions
14330,623,1,200.63,Churned,1,1,1,3,Lost
14331,124,2,462.66,Churned,2,2,2,6,Lost
14332,22,5,1943.51,Active,4,3,3,10,"Loyal Customers"
14333,67,1,415.20,Active,3,1,2,6,Others
14334,16,12,4318.48,Active,4,4,4,12,Champions
14335,16,2,468.26,Active,4,2,2,8,"New Customers"
14336,16,4,1614.91,Active,4,3,3,10,"Loyal Customers"
14338,161,3,928.10,Churned,2,2,3,7,Others
14339,242,2,620.27,Churned,2,2,2,6,Lost
14340,218,1,134.70,Churned,2,1,1,4,Lost
14341,45,18,4467.32,Active,3,4,4,11,"Loyal Customers"
14342,21,6,918.44,Active,4,3,3,10,"Loyal Customers"
14343,421,4,1088.91,Churned,1,3,3,7,"At Risk"
14344,127,20,3333.70,Churned,2,4,4,10,"At Risk"
14345,38,1,108.98,Active,3,1,1,5,Others
14346,120,5,2315.75,Churned,2,3,4,9,"At Risk"
14347,736,1,82.60,Churned,1,1,1,3,Lost
14348,260,1,409.57,Churned,2,1,2,5,Lost
14349,10,1,133.50,Active,4,1,1,6,"New Customers"
14350,274,3,972.03,Churned,2,2,3,7,Others
14351,164,1,51.00,Churned,2,1,1,4,Lost
14352,157,4,1078.96,Churned,2,3,3,8,"At Risk"
14353,215,3,376.50,Churned,2,2,2,6,Lost
14354,5,2,163.62,Active,4,2,1,7,"New Customers"
14355,365,3,1014.45,Churned,2,2,3,7,Others
14356,79,2,701.23,Active,3,2,2,7,Others
14357,43,1,225.77,Active,3,1,1,5,Others
14358,389,2,400.06,Churned,1,2,2,5,Lost
14359,19,3,912.18,Active,4,2,3,9,"New Customers"
14360,31,4,2128.23,Active,3,3,3,9,"Loyal Customers"
14361,578,1,214.71,Churned,1,1,1,3,Lost
14362,22,1,161.20,Active,4,1,1,6,"New Customers"
14363,402,2,227.47,Churned,1,2,1,4,Lost
14364,108,8,3717.35,Churned,2,4,4,10,"At Risk"
14365,394,2,634.68,Churned,1,2,2,5,Lost
14366,525,1,136.00,Churned,1,1,1,3,Lost
14367,8,16,9261.52,Active,4,4,4,12,Champions
14368,319,1,155.00,Churned,2,1,1,4,Lost
14369,642,2,469.13,Churned,1,2,2,5,Lost
14370,450,6,1175.78,Churned,1,3,3,7,"At Risk"
14371,295,1,100.50,Churned,2,1,1,4,Lost
14372,443,2,860.08,Churned,1,2,2,5,Lost
14373,358,1,76.55,Churned,2,1,1,4,Lost
14374,541,1,108.00,Churned,1,1,1,3,Lost
14375,185,3,1132.99,Churned,2,2,3,7,Others
14376,683,1,215.46,Churned,1,1,1,3,Lost
14377,191,2,617.05,Churned,2,2,2,6,Lost
14378,621,1,131.25,Churned,1,1,1,3,Lost
14379,44,4,1268.91,Active,3,3,3,9,"Loyal Customers"
14380,682,1,48.96,Churned,1,1,1,3,Lost
14381,52,2,631.34,Active,3,2,2,7,Others
14382,26,2,1246.80,Active,3,2,3,8,Others
14383,38,3,1247.69,Active,3,2,3,8,Others
14384,500,1,58.50,Churned,1,1,1,3,Lost
14385,9,3,202.11,Active,4,2,1,7,"New Customers"
14386,296,1,142.40,Churned,2,1,1,4,Lost
14387,32,3,1770.56,Active,3,2,3,8,Others
14388,10,16,6701.00,Active,4,4,4,12,Champions
14389,65,5,1898.01,Active,3,3,3,9,"Loyal Customers"
